userName,score,content,at,cleaned,sentiment
Acp “Roy” Trojeng,1,tolong hapus data sy sy nda ad pinjaman aplikasi ini nda jelas penipu,2025-07-27 23:56:08,tolong hapus data sy sy nda ad pinjaman aplikasi ini nda jelas penipu,negative
Asep Hermawan,1,dompet digital perbaiki min pembayaran lancar pencairannya lama banget,2025-07-27 23:55:49,dompet digital perbaiki min pembayaran lancar pencairannya lama banget,negative
Faizal Inst,1,limit sedikit,2025-07-27 23:41:18,limit sedikit,negative
Faisal Akbar,5,nice,2025-07-27 23:34:01,nice,positive
Alif Alan,3,minta tolong untuk julo..naikin limit nya donk..kalo limit nya di naikin pasti saya ksih Bintang full.,2025-07-27 20:29:07,minta tolong untuk julo..naikin limit nya donk..kalo limit nya di naikin pasti saya ksih Bintang full.,negative
Beryyl Inkadzik,5,siip,2025-07-27 19:53:15,siip,negative
Angga Saputra,5,pinjaman cepat tanpa ribet,2025-07-27 18:19:44,pinjaman cepat tanpa ribet,positive
Krishna Kris,1,"aplikasi sangat mengecewakan.., capek-capek Ngajukan , ujung2nya di tolak, maaf terpaksa saya untuk uninstal aja aplikasinya. tolong hapus data saya. jika ada penagihan atas nama saya, saya tidak bertanggung jawab. terima kasih.",2025-07-27 17:05:03,"aplikasi sangat mengecewakan.., capekcapek Ngajukan , ujung2nya di tolak, maaf terpaksa saya untuk uninstal aja aplikasinya. tolong hapus data saya. jika ada penagihan atas nama saya, saya tidak bertanggung jawab. terima kasih.",negative
Dzikra A18,5,mantap,2025-07-27 15:58:02,mantap,positive
Wahyutubers,2,"Mulai 25-07-2025, Saya tidak ada urusan & Pinjaman di aplikasi Julo, Jika data & nomor saya ada tersebar saya akan melanjutkan ke ranah Hukum !",2025-07-27 14:53:27,"Mulai 25072025, Saya tidak ada urusan Pinjaman di aplikasi Julo, Jika data nomor saya ada tersebar saya akan melanjutkan ke ranah Hukum !",negative
Tyo Gusti,5,aplikasi tidak jelas ! masa saya tidak ada pengajuan dan permintaan ubah pin ! selalu muncul notif ingin perubahan pin ! dengan email adik dan nomer saya ! tolong dong pihak julo jangan ambil data pribadi !!! memang pernah buat tapi tidak dengan email adik saya ! tapi tidak ada pengajuan perubahan pin dan lain² !!!!,2025-07-27 14:43:33,aplikasi tidak jelas ! masa saya tidak ada pengajuan dan permintaan ubah pin ! selalu muncul notif ingin perubahan pin ! dengan email adik dan nomer saya ! tolong dong pihak julo jangan ambil data pribadi !!! memang pernah buat tapi tidak dengan email adik saya ! tapi tidak ada pengajuan perubahan pin dan lain !!!!,negative
Aziz Adam,1,saya sudah menghapus semua data² jadi tolong segera hapus data² saya yg tersangkut di sistem apk julo karna saya juga tidak ada pinjaman maupun hal lain nya yg bersangkutan dengan apk julo ini terimakasih,2025-07-27 14:07:57,saya sudah menghapus semua data jadi tolong segera hapus data saya yg tersangkut di sistem apk julo karna saya juga tidak ada pinjaman maupun hal lain nya yg bersangkutan dengan apk julo ini terimakasih,neutral
Devi Aulia Efendi,2,"APAAN BANGET YAA, LIMIT MASIH GEDE BAYAR SELALU ONTIME, GILIRAN BUTUH SEGALA GAK ADA PEMBERI DANA GAK JELAS LAHHH POKONYA",2025-07-27 13:44:13,"APAAN BANGET YAA, LIMIT MASIH GEDE BAYAR SELALU ONTIME, GILIRAN BUTUH SEGALA GAK ADA PEMBERI DANA GAK JELAS LAHHH POKONYA",negative
Jerry Yanuar Rizky,1,proses lama,2025-07-27 13:42:13,proses lama,negative
Ricky Zulkifli,1,aplikasi julo makin kesini makin aneh kebijakan bayar cicilan selalu tepat waktu tapi akun tiba tiba di blokir dengan alasan terdektesi transaksi mencurigakan dan beresiko padahal limit aja kosong bagaimana saya bisa bertransaksi logika nya.. terlalu banyak Aturan dan kecurigaan semakin bayar bener semakin pelayanan nya menurun aneh... beda banget dengan kartu kredit selalu komitmen bayar bener limit kembali utuh malah bisa naik limit... gak ada tuh analist nya curigaan kaya Julo ini...,2025-07-27 13:34:56,aplikasi julo makin kesini makin aneh kebijakan bayar cicilan selalu tepat waktu tapi akun tiba tiba di blokir dengan alasan terdektesi transaksi mencurigakan dan beresiko padahal limit aja kosong bagaimana saya bisa bertransaksi logika nya.. terlalu banyak Aturan dan kecurigaan semakin bayar bener semakin pelayanan nya menurun aneh... beda banget dengan kartu kredit selalu komitmen bayar bener limit kembali utuh malah bisa naik limit... gak ada tuh analist nya curigaan kaya Julo ini...,negative
Ibnu 2,1,"limit gede belum pernah telat bayar , tapi tadi pinjam sedikit 200ribu doang kok gak bisa (kalau gini mah aku gak pinjam lagi ku hapus aja)",2025-07-27 13:18:55,"limit gede belum pernah telat bayar , tapi tadi pinjam sedikit 200ribu doang kok gak bisa kalau gini mah aku gak pinjam lagi ku hapus aja",negative
Ricky Sibarani,1,"Aplikasi gak jelas, saya mengajukan pinjaman pada tgl 26-7-2025, sampai tgl 27-7-2025 pengajuan masih dalam proses. Tapi tagihan sudah muncul yang menyatakan tgl 2-8-2025 saya sudab harus bayar angsuran 1. Apa yang mau saya bayar dana pun blum cair?? kalaupun dicairkan saya merasa sudah dibodohi, karna tgl tagihan sudah dicetak tapi dana belum di cairkan. Kalau pun dicairkan secara otomatis tgl pencairan dengan tgl pembayaran 1 jdi terlalu singkat wktunya .",2025-07-27 13:03:47,"Aplikasi gak jelas, saya mengajukan pinjaman pada tgl 2672025, sampai tgl 2772025 pengajuan masih dalam proses. Tapi tagihan sudah muncul yang menyatakan tgl 282025 saya sudab harus bayar angsuran 1. Apa yang mau saya bayar dana pun blum cair?? kalaupun dicairkan saya merasa sudah dibodohi, karna tgl tagihan sudah dicetak tapi dana belum di cairkan. Kalau pun dicairkan secara otomatis tgl pencairan dengan tgl pembayaran 1 jdi terlalu singkat wktunya .",negative
Seno Jaco,1,"Rajin Bayar & Ga Pernah Telat Namanya Telat Bayar Misal Besok Jatuh Tempo Hari Ini Udah Sy Bayarkan Semua Tp Giliran Mau Gunakan Limit Dompet Digital 50ribu Tdk Di Setujui Dgn Notif ""WAH,BELUM ADA PEMBERI DANA YG TERSEDIA"" Mohon Maaf Klo Tak Ksih ⭐ 1",2025-07-27 12:11:02,"Rajin Bayar Ga Pernah Telat Namanya Telat Bayar Misal Besok Jatuh Tempo Hari Ini Udah Sy Bayarkan Semua Tp Giliran Mau Gunakan Limit Dompet Digital 50ribu Tdk Di Setujui Dgn Notif WAH,BELUM ADA PEMBERI DANA YG TERSEDIA Mohon Maaf Klo Tak Ksih 1",negative
Andika Arif,1,pengalaman yang buruk,2025-07-27 11:05:37,pengalaman yang buruk,negative
Muhammad Rizal F,1,aplikasi eror,2025-07-27 10:17:26,aplikasi eror,negative
Muk Son,1,mf y julo saya daftar g di acc tp q lihat di skorlife kok ada pengajuan di julo,2025-07-27 10:02:03,mf y julo saya daftar g di acc tp q lihat di skorlife kok ada pengajuan di julo,neutral
Trisno Honda MAJU UNGARAN,5,cukup membantu,2025-07-27 06:50:23,cukup membantu,positive
DONIE HIKMAH,1,"adanya aplikasi julo sangat terbantu banget tpi sekarang tidak bisa di gunakan Lg,pembayaran tidak pernah telat ,Tpi skrng ga bisa di andalkan Lg 👎🏼",2025-07-27 05:15:32,"adanya aplikasi julo sangat terbantu banget tpi sekarang tidak bisa di gunakan Lg,pembayaran tidak pernah telat ,Tpi skrng ga bisa di andalkan Lg",positive
Budi Bawuk,5,semoga jaya sellu julo,2025-07-27 01:39:03,semoga jaya sellu julo,positive
nancynovelata rahman,5,"respon cepat disaat butuh dana darurat ,vertifikasi data aman ,cepat dan mudah dimengerti🥰",2025-07-27 01:30:13,"respon cepat disaat butuh dana darurat ,vertifikasi data aman ,cepat dan mudah dimengerti",positive
Darmawan Omde,5,"Pernah dapat tenor 12 bulan bunga 2%,, Julo TOp Lah",2025-07-27 00:51:28,"Pernah dapat tenor 12 bulan bunga 2,, Julo TOp Lah",neutral
Shh Rudin,5,"sangat² kecewa dengan JULO karena saya nasabah yang kurang lebih hampir 1 THN menggunakan jasa pinjaman julo tidak pernah telat bayar , selalu bayar tepat waktu tapi kenapa ?? semua tagihan lunas tidak ada yang nunggak. tapi kenapa saat saya hendak mengajukan pinjaman malah ada notifikasi ""tidak ada penyedia dana untuk anda"" ? why? masa platform sebesar dan legal seperti tidak punya penyedia dana?. sangat mengecewakan nasabah",2025-07-27 00:06:28,"sangat kecewa dengan JULO karena saya nasabah yang kurang lebih hampir 1 THN menggunakan jasa pinjaman julo tidak pernah telat bayar , selalu bayar tepat waktu tapi kenapa ?? semua tagihan lunas tidak ada yang nunggak. tapi kenapa saat saya hendak mengajukan pinjaman malah ada notifikasi tidak ada penyedia dana untuk anda ? why? masa platform sebesar dan legal seperti tidak punya penyedia dana?. sangat mengecewakan nasabah",negative
Syarifeh Ifeh,1,"di email gak ada respon udah 1bulan masih dalam antrian, fitur terkunci udah lebih dari 3bulan dan ini bulan ke 4 masih gak dibuka juga fiturnya!!",2025-07-26 23:55:45,"di email gak ada respon udah 1bulan masih dalam antrian, fitur terkunci udah lebih dari 3bulan dan ini bulan ke 4 masih gak dibuka juga fiturnya!!",negative
Yadi Degol,1,"sangat kecewa saya dh isi data cape cape prifikasi di tolak saya sudah hapus akun.menunggu jangka 20hari.ingat jangan disalah gunakan data""saya bukti dan penghapusan saya udh dalam proses.dan saya tidak jadi minjam ke apk julo.",2025-07-26 23:37:55,sangat kecewa saya dh isi data cape cape prifikasi di tolak saya sudah hapus akun.menunggu jangka 20hari.ingat jangan disalah gunakan datasaya bukti dan penghapusan saya udh dalam proses.dan saya tidak jadi minjam ke apk julo.,negative
chaLchiLchuL,1,"pinjol julo kurang bagus, dapetin limit susah dan cerita pengalaman kawan julo bunganya besar. kerja sama dengan grab, bisanya cuma menagih tapi orderan grab tidak ada setelah meminjam julo",2025-07-26 22:19:35,"pinjol julo kurang bagus, dapetin limit susah dan cerita pengalaman kawan julo bunganya besar. kerja sama dengan grab, bisanya cuma menagih tapi orderan grab tidak ada setelah meminjam julo",negative
fadil Sanusi,5,grab modal,2025-07-26 22:16:17,grab modal,neutral
AGUS WAHYUDI,1,"apknya sudah tidak bisa meminjamkan lagi .,kecewa berat padahal dulu apk ini sangat bisa diandalkan untuk meminjam uang, ech sekarang malah seperti ini, padahal saya tidak pernah menunggak sedikitpun🙏",2025-07-26 20:54:20,"apknya sudah tidak bisa meminjamkan lagi .,kecewa berat padahal dulu apk ini sangat bisa diandalkan untuk meminjam uang, ech sekarang malah seperti ini, padahal saya tidak pernah menunggak sedikitpun",negative
Musaki Tarro,1,"sumpah apk bikin emosi cs ga bisa selesaikan masalah , pendanaan sampai sekarang tidak ada , percuma limit banyak juga",2025-07-26 20:48:18,"sumpah apk bikin emosi cs ga bisa selesaikan masalah , pendanaan sampai sekarang tidak ada , percuma limit banyak juga",negative
Lihin Rorimpandey,1,"pada tgl 26 juli 2025 saya mengajuan pinjaman tetapi pinjaman di tolak, tolong hapus data saya bila mana data saya di salah gunakan saya tidak bertangung jawab",2025-07-26 19:46:59,"pada tgl 26 juli 2025 saya mengajuan pinjaman tetapi pinjaman di tolak, tolong hapus data saya bila mana data saya di salah gunakan saya tidak bertangung jawab",negative
Delvia Delvia,5,sabar ya kk nnti saya lunasi maaf cicilan tinggal 2 bulan lg saya gagal byr sebab saya lg kena musibah nnti pasti saya bayar kkk julo semoga kamu sukses ya,2025-07-26 19:20:01,sabar ya kk nnti saya lunasi maaf cicilan tinggal 2 bulan lg saya gagal byr sebab saya lg kena musibah nnti pasti saya bayar kkk julo semoga kamu sukses ya,negative
Ulianto Ramanda Barus (Manda),5,Hingga saat ini julo tetap yang terbaik,2025-07-26 18:59:27,Hingga saat ini julo tetap yang terbaik,positive
ardianmilsa ani,5,proses cepat dan 1 jam langsung cair,2025-07-26 17:41:14,proses cepat dan 1 jam langsung cair,positive
Sarinah Baru,3,"akhirnya,,,siap,,,maaf saya uninstall aplikasi ini,,tolong hapus akun dan data saya,terimakasih",2025-07-26 15:22:51,"akhirnya,,,siap,,,maaf saya uninstall aplikasi ini,,tolong hapus akun dan data saya,terimakasih",neutral
Susi Sisanti,3,"tolong donk di perhatikan buat pengguna Julo yang udah lama dan nga pernah telat bayar tolong limit nya di, Naikkanlah dan kalau mau pengajuan jangan di, tolak terus kita ini bayar nga pernah telat tapi limit nga naik² dan pas sudah lunas nga bisa ambil lagi gimana ceritanya setidaknya kita bayar lancar limit juga bagus naik nya, dan pencairan juga cepat",2025-07-26 13:32:34,"tolong donk di perhatikan buat pengguna Julo yang udah lama dan nga pernah telat bayar tolong limit nya di, Naikkanlah dan kalau mau pengajuan jangan di, tolak terus kita ini bayar nga pernah telat tapi limit nga naik dan pas sudah lunas nga bisa ambil lagi gimana ceritanya setidaknya kita bayar lancar limit juga bagus naik nya, dan pencairan juga cepat",positive
Ernadi Sebastian,5,pembiayaan yang mantap banyak pilihan tenor dan bunga terjangkau,2025-07-26 12:19:30,pembiayaan yang mantap banyak pilihan tenor dan bunga terjangkau,positive
Ibnu Taqiyuddin,1,"kenapabtidak bisa hapus akun, payah",2025-07-26 12:07:59,"kenapabtidak bisa hapus akun, payah",negative
Ragil Llg,1,kepada yang terhormat pihak aplikasi Julio . saya sudah daftar dan sudah verifikasi di aplikasi Julio tapi kenapa pas saya ngajuin pinjaman di tolak. tolong data saya atas nama Ragil Saputra tolong dihapus. apabila suatu saat nanti ada yang menagih uang kepada saya . saya tidak akan bertanggung jawab. dan apabila data saya di salah gunakan saya akan lapor kepada pihak yang berwajib terimakasih,2025-07-26 11:37:43,kepada yang terhormat pihak aplikasi Julio . saya sudah daftar dan sudah verifikasi di aplikasi Julio tapi kenapa pas saya ngajuin pinjaman di tolak. tolong data saya atas nama Ragil Saputra tolong dihapus. apabila suatu saat nanti ada yang menagih uang kepada saya . saya tidak akan bertanggung jawab. dan apabila data saya di salah gunakan saya akan lapor kepada pihak yang berwajib terimakasih,negative
Jepri Gitaris,5,"Tolong hapus data saya ya, apa bila data saya di salah gunakan itu bukan saya 01 juli 2025 tetap bintang 5 karna menipu data orang, sampai sekarang data saya belum di hapus 26 Juli 2025",2025-07-26 10:29:34,"Tolong hapus data saya ya, apa bila data saya di salah gunakan itu bukan saya 01 juli 2025 tetap bintang 5 karna menipu data orang, sampai sekarang data saya belum di hapus 26 Juli 2025",negative
antoe hoed,1,awalnya aja manis2 kasih pinjaman eh ternyata dikejar2 kyk yg utang 1M ....payahh,2025-07-26 10:24:41,awalnya aja manis2 kasih pinjaman eh ternyata dikejar2 kyk yg utang 1M ....payahh,negative
Muhammad Hanief,3,Limit julo gak bissa di pakai Saat melakukan tarik dana selalu gak bisa Ada notif ( pemberi dana belum tersedia),2025-07-26 10:20:56,Limit julo gak bissa di pakai Saat melakukan tarik dana selalu gak bisa Ada notif pemberi dana belum tersedia,negative
ade kurniadi,5,sayang sekali sekarang julo makin susah....dulu dulu pencairan tarik dana...sangat cepat tak ada kata malam siang pagi.....pasti lancar....tapi sekarang berbalik...limit nol setelah penarikan ...tapi dana tidak ada direkening...sedang proses mohon ditunggu....dan engga tahu kapan... Tapi Julo tetap andalan yg dipercaya...,2025-07-26 09:58:22,sayang sekali sekarang julo makin susah....dulu dulu pencairan tarik dana...sangat cepat tak ada kata malam siang pagi.....pasti lancar....tapi sekarang berbalik...limit nol setelah penarikan ...tapi dana tidak ada direkening...sedang proses mohon ditunggu....dan engga tahu kapan... Tapi Julo tetap andalan yg dipercaya...,positive
Cheryl althafunnisa,1,dari kemarin loh masih menunggu konfirmasi 1x24 jam tapi ini sudah melebihi 1x24 jam tdk berkompeten sama sekali... di suruh chat live chat tapi nyatanya gak bisa live chat nya trouble hanya loading doang apk sudah versi terbaru.. chat lewat email sama juga gitu2 aja jawabnya kayak Ai yg jawab bukan orang...apa gak sekalian aja suruh nunggu 7x24 jam 🤣🤣,2025-07-26 09:32:39,dari kemarin loh masih menunggu konfirmasi 1x24 jam tapi ini sudah melebihi 1x24 jam tdk berkompeten sama sekali... di suruh chat live chat tapi nyatanya gak bisa live chat nya trouble hanya loading doang apk sudah versi terbaru.. chat lewat email sama juga gitu2 aja jawabnya kayak Ai yg jawab bukan orang...apa gak sekalian aja suruh nunggu 7x24 jam,negative
Ben Zen,2,"saya ingin menganti nomor yang terdaftar di apk julo yang berafiliasi dengan grab, saya sudah melakukan langkah-langkah sesuai instruksi julo, tetapi sampai sekarang tidak ada respon, di suruh menunggu max 1x24 jam, tapi ini sudah lewat 3 hari. kinerja cs julo kurang baik.",2025-07-26 07:47:30,"saya ingin menganti nomor yang terdaftar di apk julo yang berafiliasi dengan grab, saya sudah melakukan langkahlangkah sesuai instruksi julo, tetapi sampai sekarang tidak ada respon, di suruh menunggu max 1x24 jam, tapi ini sudah lewat 3 hari. kinerja cs julo kurang baik.",negative
Ruhiat Saputra,5,"saya kasih b5 , walaupun...",2025-07-26 06:46:10,"saya kasih b5 , walaupun...",positive
Ajiz Edy,1,sdh dftr suruh cek brkala utk tahu apakah akunmu siap digunakan. mksdnya apa ini....,2025-07-26 02:32:46,sdh dftr suruh cek brkala utk tahu apakah akunmu siap digunakan. mksdnya apa ini....,neutral
Jarr Sajarr,1,"hallo min, kenapa saya udah lunas gabisa pengajuan lgi ya? padahal saya bayarnya lancar?",2025-07-26 02:32:26,"hallo min, kenapa saya udah lunas gabisa pengajuan lgi ya? padahal saya bayarnya lancar?",negative
Ebi afgan,1,kecewa! padahal gak pernah telat malah bayar lebih cepat udah lunas gak bisa dipake limitnya,2025-07-26 01:48:53,kecewa! padahal gak pernah telat malah bayar lebih cepat udah lunas gak bisa dipake limitnya,negative
Khairan Yusuf,1,"sangat kecewa,dari kemarin pencairan tetep gak bisa,pake peminjam dana gak ada lah,bilang ja akun sudah gak bisa pinjam lagi. paling yang komen bagus para pengguna baru,aku yang sudah lama malah gak bisa ...KEeCEeWAa.....",2025-07-25 23:36:22,"sangat kecewa,dari kemarin pencairan tetep gak bisa,pake peminjam dana gak ada lah,bilang ja akun sudah gak bisa pinjam lagi. paling yang komen bagus para pengguna baru,aku yang sudah lama malah gak bisa ...KEeCEeWAa.....",negative
Satria fikri r,1,Aplikasi ga jelas spam bintang 1,2025-07-25 23:21:47,Aplikasi ga jelas spam bintang 1,negative
Manz Niez,1,"aplikasi sampah. pengajuan ga pernah bisa, padahal pembayaran lancar. udh lunas tp ga bisa ngajuin lg",2025-07-25 23:09:10,"aplikasi sampah. pengajuan ga pernah bisa, padahal pembayaran lancar. udh lunas tp ga bisa ngajuin lg",negative
Abdul Wafa,5,Cpt bagus sekali dan cepat sekali di acc.a sangat puass bngtt,2025-07-25 21:57:45,Cpt bagus sekali dan cepat sekali di acc.a sangat puass bngtt,positive
