userName,score,content,at,cleaned,sentiment
Asu Bajindul,1,"limit dikit tenor cepet gak sesuai iklan gak jadi pinjam, pokoknya atas nama irfan h saya nyatakan tidak meminjam dalam bentuk apapun karena data saya sudah masuk. awas aja di salah gunakan data saya",2025-07-30 12:15:42,"limit dikit tenor cepet gak sesuai iklan gak jadi pinjam, pokoknya atas nama irfan h saya nyatakan tidak meminjam dalam bentuk apapun karena data saya sudah masuk. awas aja di salah gunakan data saya",negative
Ra Fera,1,tidak ada transparansi pada pinjaman ke 2 biaya tersembunyi tidak dijelaskan dari awal tau2 dipotong banyak saat pencairan,2025-07-30 12:10:56,tidak ada transparansi pada pinjaman ke 2 biaya tersembunyi tidak dijelaskan dari awal tau2 dipotong banyak saat pencairan,negative
Myarto Artomoro,5,proses sangat mudah cepat bagus sekali mantap pokoknya maju trs Rupiah cepat semoga dapat nasabah banyak dan amanah,2025-07-30 12:05:12,proses sangat mudah cepat bagus sekali mantap pokoknya maju trs Rupiah cepat semoga dapat nasabah banyak dan amanah,positive
Ipik Jaelani,5,mantab,2025-07-30 11:55:00,mantab,positive
Ryan The Damsik,5,respon cepat pencairan cepat,2025-07-30 11:54:32,respon cepat pencairan cepat,positive
Dhan Boyzt,5,bagus,2025-07-30 11:52:59,bagus,positive
Selly Gavin,1,"tolong dari pihak rupiah cepat jangan suka telfon ke nomer hp saya setiap hari susah ada ratusan nomer yg saya blokir , karena di telfon sehari sampai 10-20 nomer dr pihak rupiah cepat sangat menggangu sekali sy tidak ad niat untuk meminjam uang dan tolong jangan mengganggu saya paham anda",2025-07-30 11:50:57,"tolong dari pihak rupiah cepat jangan suka telfon ke nomer hp saya setiap hari susah ada ratusan nomer yg saya blokir , karena di telfon sehari sampai 1020 nomer dr pihak rupiah cepat sangat menggangu sekali sy tidak ad niat untuk meminjam uang dan tolong jangan mengganggu saya paham anda",negative
Ana Mila,5,top bngt.tp minim bngt limitnya..,2025-07-30 11:45:46,top bngt.tp minim bngt limitnya..,negative
Dalvon Enos Tindi,5,sangat bagus pelayanannya,2025-07-30 11:40:34,sangat bagus pelayanannya,positive
dedi candra,2,pas mau pinjaman ke 3 malah di persulit 🤦🤦🤦,2025-07-30 11:32:28,pas mau pinjaman ke 3 malah di persulit,negative
Nur Haemi,5,pagi kk .mohon maaf kk tolong hapus data2 dan angkun saya karna saya tidak jadi meminjamnya .dan klu misalkan suatu saat ada penagiahann dari aplikasi ini saya tidak mau membayarnya karna saya tidaj merasa meminjamnya.soalnya saya suda mencoba mengahpus angkun lewat aplikasinya tpi tidak ada untuk hpus angkunnya..sekali lgi trimakasihh,2025-07-30 11:31:50,pagi kk .mohon maaf kk tolong hapus data2 dan angkun saya karna saya tidak jadi meminjamnya .dan klu misalkan suatu saat ada penagiahann dari aplikasi ini saya tidak mau membayarnya karna saya tidaj merasa meminjamnya.soalnya saya suda mencoba mengahpus angkun lewat aplikasinya tpi tidak ada untuk hpus angkunnya..sekali lgi trimakasihh,negative
Cobek Indomie,5,good,2025-07-30 11:29:10,good,positive
Oma Sunarya,5,prose cepat,2025-07-30 11:28:47,prose cepat,positive
Jadirahmatjek Rahmatjek,5,good thanks,2025-07-30 11:25:17,good thanks,positive
irsyad mulyana,1,"DEBT COLLECTORNYA SAMPAH ! sayang padahal aplikasimya bagus , saya selalu pinjam disini tapi saya kurang nyaman dengan perlakuannya pegawai sini",2025-07-30 11:22:19,"DEBT COLLECTORNYA SAMPAH ! sayang padahal aplikasimya bagus , saya selalu pinjam disini tapi saya kurang nyaman dengan perlakuannya pegawai sini",negative
Iskandararyamadan,5,mudah dan cepat,2025-07-30 11:20:08,mudah dan cepat,positive
Dhea Nurhasana,1,banyak nya pinjam online iklan di gogle .sangat menyesatkan...jika terjadi galbay org2 yg pinjam apa kalian mau bertanggung jawab...situasi ekonomi seperti ini masih aja selalu memberikan penawaran hampir tiap hari,2025-07-30 11:16:57,banyak nya pinjam online iklan di gogle .sangat menyesatkan...jika terjadi galbay org2 yg pinjam apa kalian mau bertanggung jawab...situasi ekonomi seperti ini masih aja selalu memberikan penawaran hampir tiap hari,negative
Devied Sapoetra,5,mudah bunga gk nyekek,2025-07-30 10:59:13,mudah bunga gk nyekek,negative
Haris Maullana,2,bagus,2025-07-30 10:48:52,bagus,positive
INSPIRASI SUKSES CHENEL,5,bagus,2025-07-30 10:44:06,bagus,positive
Anggiat P Gultom,1,"knp saya sudah ajukan tapi tidak ada limit nya,tolong hapus data saya",2025-07-30 10:02:32,"knp saya sudah ajukan tapi tidak ada limit nya,tolong hapus data saya",neutral
Rony usman,5,"Biar terbaca, per hari ini 30 Juli 2025 jam 09:53 sy Uninstall aplikasi ini karena sudah tidak punya Utang Pinjaman lagi. Tolong hapus akun saya dan jangan disalah gunakan. Saya tidak bertanggung jawab jika terjadi penyalahgunaan data pribadi saya.",2025-07-30 09:55:44,"Biar terbaca, per hari ini 30 Juli 2025 jam 0953 sy Uninstall aplikasi ini karena sudah tidak punya Utang Pinjaman lagi. Tolong hapus akun saya dan jangan disalah gunakan. Saya tidak bertanggung jawab jika terjadi penyalahgunaan data pribadi saya.",negative
usep abdul,5,mudah pengajuan,2025-07-30 09:51:06,mudah pengajuan,positive
Anhar Koto,5,masih mau dicoba,2025-07-30 09:44:57,masih mau dicoba,negative
Aristu Zebua1998,5,lolos,2025-07-30 09:42:55,lolos,negative
Adhitlaode Adhitlaode,3,suda tidak bisa digunakan pengajuan ditolak jd tolong data z dihapus karna z akan hapus rupiah cepat dari hp z karna dalam amplikasi tidak ada pengaturan hapus akun terimakasih,2025-07-30 09:42:38,suda tidak bisa digunakan pengajuan ditolak jd tolong data z dihapus karna z akan hapus rupiah cepat dari hp z karna dalam amplikasi tidak ada pengaturan hapus akun terimakasih,neutral
Syarah Nurjanah,2,tolong hapus data2 sayaa ... cukup 1x saya meminjam dan itu pun dulu .. terlalu mahaal bungaa yang kaliaan perbulannya .. masaa dalam 1bln bunga keterlambatan nyampee 300%,2025-07-30 09:37:15,tolong hapus data2 sayaa ... cukup 1x saya meminjam dan itu pun dulu .. terlalu mahaal bungaa yang kaliaan perbulannya .. masaa dalam 1bln bunga keterlambatan nyampee 300,negative
Aswan,1,"maaf bapak yg terhormat ak minta tolong di hapus kan bio data,data saya di aplikasi ini,soal nya aku terganggu terus,di telpon terus baru gak ad juga cair²nya atas nama aswan, tolong di hapus kan bio²data saya di aplikasi rupiah cepat ini,,tolong ya bapak/ibu yang terhormat tolong bantu nya,",2025-07-30 09:35:46,"maaf bapak yg terhormat ak minta tolong di hapus kan bio data,data saya di aplikasi ini,soal nya aku terganggu terus,di telpon terus baru gak ad juga cairnya atas nama aswan, tolong di hapus kan biodata saya di aplikasi rupiah cepat ini,,tolong ya bapakibu yang terhormat tolong bantu nya,",negative
Alan Syahrani,5,"pertama kali saya ajukan pinjaman di Rupiah cepat langsung di setujui ga,pake Ribet lho beneran,mhn maaf tapi sekarang ada versi terbaru nya aga susah mendownload nya yaa,saya belum bisa Download aplikasi versi terbaru nya",2025-07-30 09:24:08,"pertama kali saya ajukan pinjaman di Rupiah cepat langsung di setujui ga,pake Ribet lho beneran,mhn maaf tapi sekarang ada versi terbaru nya aga susah mendownload nya yaa,saya belum bisa Download aplikasi versi terbaru nya",negative
Agus Surya,1,telpon terus menawarkan menganggu sekali,2025-07-30 09:12:35,telpon terus menawarkan menganggu sekali,negative
Ello Titus,5,segala sesuatunya agar dipermudah dan efisien semaksimal mungkin,2025-07-30 09:10:39,segala sesuatunya agar dipermudah dan efisien semaksimal mungkin,positive
Dhany Okta,1,"anjir lah operator kalian nawarin pinjaman sampe 1 hari 4x, ga butuh Cok pinjaman",2025-07-30 09:08:21,"anjir lah operator kalian nawarin pinjaman sampe 1 hari 4x, ga butuh Cok pinjaman",negative
Akhmad Rosid,5,"hari rabu 30 Juli 2025 ..dengan ini agar menjadi bukti bahwa saya tidak bisa mengajukan pinjaman, jadi saya minta agar data data saya tidak di salah gunakan, jika ada tagihan atau hal lain yg menyangkut data diri saya di apk ini itu terbukti bukan saya. dan saya berhak melaporkan.",2025-07-30 09:03:10,"hari rabu 30 Juli 2025 ..dengan ini agar menjadi bukti bahwa saya tidak bisa mengajukan pinjaman, jadi saya minta agar data data saya tidak di salah gunakan, jika ada tagihan atau hal lain yg menyangkut data diri saya di apk ini itu terbukti bukan saya. dan saya berhak melaporkan.",negative
Saepul,5,Bagus,2025-07-30 08:51:04,Bagus,positive
Fai Zatin,5,mantap,2025-07-30 08:51:02,mantap,positive
Nadia putri Setiadi,5,bagus,2025-07-30 08:42:52,bagus,positive
Rasna Fhyr,1,Tolong berhenti menelfon saya tiap hari😡😡😡 saya tidak ingin meminjam uang😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,2025-07-30 08:32:47,Tolong berhenti menelfon saya tiap hari saya tidak ingin meminjam uang,negative
Anak Lampung,5,"bagus, cuman bunga nya masih terlalu tinggi",2025-07-30 08:30:00,"bagus, cuman bunga nya masih terlalu tinggi",positive
Suparno Zakitania,5,sangat bagus,2025-07-30 08:19:29,sangat bagus,positive
Bas ferary tolok,5,prosesnya cepat dan terpercaya,2025-07-30 08:15:42,prosesnya cepat dan terpercaya,positive
Imam Evi,5,rupiah cepat emang mantul proses cepat dan gak ribet,2025-07-30 08:14:08,rupiah cepat emang mantul proses cepat dan gak ribet,positive
Alfin Rs,5,cepat dan mntap,2025-07-30 08:12:52,cepat dan mntap,positive
zafira Andriani,5,baru pertama kali coba langsung dj ACC dong,2025-07-30 08:01:32,baru pertama kali coba langsung dj ACC dong,neutral
Bilbi Express,5,ok ok,2025-07-30 07:56:07,ok ok,negative
shandy casta,5,coba,2025-07-30 07:47:31,coba,positive
Dede Dovane,5,"aplikasi yang sangat membantu, proses registrai nya sangat mudah dan proses pencairannya sangat cepat...",2025-07-30 07:34:11,"aplikasi yang sangat membantu, proses registrai nya sangat mudah dan proses pencairannya sangat cepat...",positive
Adi Jok,5,aplikasi paling the best,2025-07-30 07:31:20,aplikasi paling the best,positive
Candra Yudha,5,Sagat bagus sekali,2025-07-30 07:27:20,Sagat bagus sekali,positive
Mun Faizin,5,the best,2025-07-30 07:03:27,the best,positive
Slamet Widodo,5,Awalnya di Telphone suruh Download ..Giliran di Ajukan DITOLAK srh kembali bulan Dapan..per tgl 30 Juli saya Uninstall aplikasi ini.. utk Data saya mohon Di hapus jgn smp disalah gunakan.. tidak bertanggung jawab atas tagihan apapun di aplikasi ini.. ngk jelas banget nih aplikasi..,2025-07-30 07:00:46,Awalnya di Telphone suruh Download ..Giliran di Ajukan DITOLAK srh kembali bulan Dapan..per tgl 30 Juli saya Uninstall aplikasi ini.. utk Data saya mohon Di hapus jgn smp disalah gunakan.. tidak bertanggung jawab atas tagihan apapun di aplikasi ini.. ngk jelas banget nih aplikasi..,negative
S h s Saja,1,aplikasi php eh ujung tolak jadi php,2025-07-30 05:51:14,aplikasi php eh ujung tolak jadi php,negative
Fiman Syiyah,1,udah berapa kali ngajuin tapi selalu di tolak ga pernah di acc kenapa ya,2025-07-30 05:03:22,udah berapa kali ngajuin tapi selalu di tolak ga pernah di acc kenapa ya,negative
Muhammad Syafii,1,per hari ini saya uninstall mohon data saya dihapus,2025-07-30 04:32:23,per hari ini saya uninstall mohon data saya dihapus,neutral
Ahmad Jaelani,5,mantap tpi limit kecil bisa lebih besar lebih bagus,2025-07-30 03:38:22,mantap tpi limit kecil bisa lebih besar lebih bagus,positive
Jufri Jufriadi,5,mantap,2025-07-30 02:51:57,mantap,positive
Rangga Dwi,5,👍👍👍,2025-07-30 02:42:31,,ERROR
Tri Wahyuda,4,berharap kali ini acc,2025-07-30 02:38:23,berharap kali ini acc,positive
Imam Rifai,1,Yth bapak/Ibu Saya yang bernama Imam Rifai meminta tolong untuk menghapus data pribadi saya di aplikasi ini. Dikarenakan pinjama saya tidak jadi di proses. Saya tunggu balasan dari Bpk/Ibu Terima Kasih.,2025-07-30 01:45:04,Yth bapakIbu Saya yang bernama Imam Rifai meminta tolong untuk menghapus data pribadi saya di aplikasi ini. Dikarenakan pinjama saya tidak jadi di proses. Saya tunggu balasan dari BpkIbu Terima Kasih.,neutral
Audatun Khairan,5,semoga bisa membantu saya pinjam uang,2025-07-30 01:08:59,semoga bisa membantu saya pinjam uang,positive
Kuda Cuki,5,sangat mempermudah ketika butuh dana dadakan. tidak ribet cepat cair. terima kasih,2025-07-30 00:00:27,sangat mempermudah ketika butuh dana dadakan. tidak ribet cepat cair. terima kasih,positive
septaris suryana,5,semoga sukses selalu . terimakasih atas support sistemnya,2025-07-29 23:22:07,semoga sukses selalu . terimakasih atas support sistemnya,positive
Leni Marlina,1,pinjol paling parah ngasih pinjam sekali lgsg si lunasi hanya jarak hitungan jam gilirang mau ajuin LG di tolak hapus data g ada awas aza ya kalo ada tagihan dr rupiah cepat gw udah bayar,2025-07-29 23:08:43,pinjol paling parah ngasih pinjam sekali lgsg si lunasi hanya jarak hitungan jam gilirang mau ajuin LG di tolak hapus data g ada awas aza ya kalo ada tagihan dr rupiah cepat gw udah bayar,negative
Aldhy el,1,dc nya baru netes mau sebar2 data.. padahal telat seminggu.. nominalnya 200 doang lagi wkwk,2025-07-29 23:03:59,dc nya baru netes mau sebar2 data.. padahal telat seminggu.. nominalnya 200 doang lagi wkwk,negative
Agung aji Permadi,5,sangat baik dan cepat,2025-07-29 22:47:26,sangat baik dan cepat,positive
Taufik Bangun,5,mantap bos langsung cairrr,2025-07-29 22:34:36,mantap bos langsung cairrr,positive
Adrian Tarigan,1,"aplikasi telor,apaan nelpon mulu nawarin pinjaman, gw ga butuh an",2025-07-29 22:22:24,"aplikasi telor,apaan nelpon mulu nawarin pinjaman, gw ga butuh an",negative
Da Lim,5,rekomendasi pencairan cepat banget dan tenor jangka panjang top markotop,2025-07-29 22:01:09,rekomendasi pencairan cepat banget dan tenor jangka panjang top markotop,positive
Xiomi Note5a,5,aplikasi ini sangat membantu saat sedang kesulitan,2025-07-29 21:50:03,aplikasi ini sangat membantu saat sedang kesulitan,positive
Abdul Manan,1,"nlp trus nyuruh di ambil,gliran mau di ambil langsung nolak aneh...",2025-07-29 21:49:44,"nlp trus nyuruh di ambil,gliran mau di ambil langsung nolak aneh...",negative
Deni Deni,5,bagus,2025-07-29 21:32:20,bagus,positive
Ibu Widi,5,Bagus dan puas,2025-07-29 21:19:25,Bagus dan puas,positive
Abba 82,5,pinjaman di rupiah cepat sangat membantu bgt,2025-07-29 21:05:12,pinjaman di rupiah cepat sangat membantu bgt,positive
DedeSaepulirman Dedesaepul,5,bagus banget,2025-07-29 20:49:05,bagus banget,positive
Ade Amelia,1,"saya sudah membayar tagihan tetapi tagihan masi ada sudah hubungi cs sudah mengirim gmail tapi tidak ada respon untuk kelanjutannya, sangat mengganggu saya terus terusan ditelfn sudah dijelaskan berulang kali tetap tidak ada kelanjutannya.",2025-07-29 20:34:31,"saya sudah membayar tagihan tetapi tagihan masi ada sudah hubungi cs sudah mengirim gmail tapi tidak ada respon untuk kelanjutannya, sangat mengganggu saya terus terusan ditelfn sudah dijelaskan berulang kali tetap tidak ada kelanjutannya.",negative
Very Yansah,5,mantap,2025-07-29 20:32:05,mantap,positive
Guruh Guruhalrizqy,5,sangat membantu. proves cepat. yg penting kita amanah membayarnya,2025-07-29 20:25:40,sangat membantu. proves cepat. yg penting kita amanah membayarnya,positive
Syakir Alfarizi,1,viral kan dan laporkan ...ini aplikasi nagih nya ngancem2,2025-07-29 20:00:03,viral kan dan laporkan ...ini aplikasi nagih nya ngancem2,negative
Saung Pempers,5,Pinjaman yg mudah proses Satset Suku bunga kompentif good rekomendasi,2025-07-29 19:47:34,Pinjaman yg mudah proses Satset Suku bunga kompentif good rekomendasi,positive
Azmi Fazil,1,"saya sudah melakukan pembayaran tetapi tagihan tidak berkurang sama ssekali,.sudah 1 hari yg lalu saya bayar tetapi tidak ada pengurangan",2025-07-29 19:30:35,"saya sudah melakukan pembayaran tetapi tagihan tidak berkurang sama ssekali,.sudah 1 hari yg lalu saya bayar tetapi tidak ada pengurangan",neutral
Sedot WC bogor,5,aplikasi sanget membantu,2025-07-29 19:29:36,aplikasi sanget membantu,positive
Parteker Ptc,5,limit terlalu kecil sy sdh 2kali pinjaman,2025-07-29 19:07:09,limit terlalu kecil sy sdh 2kali pinjaman,negative
Eko Sugeng,1,"gileeee....potongannya besar sekali 10 porsen. ,gaada penjelasan dari. awal ,,awalnya manis saja. . begitu cair langsung dipotong ..gileeee",2025-07-29 19:03:36,"gileeee....potongannya besar sekali 10 porsen. ,gaada penjelasan dari. awal ,,awalnya manis saja. . begitu cair langsung dipotong ..gileeee",negative
Ingrit Ratuela,2,"kecewa bngt,sudah pelunasan sblm jatuh tempo mau pengajuan kembali jdi ribet,hrs ada lampiran SLIK proses pengecekkan SLIK susahnya mnt ampun",2025-07-29 19:02:06,"kecewa bngt,sudah pelunasan sblm jatuh tempo mau pengajuan kembali jdi ribet,hrs ada lampiran SLIK proses pengecekkan SLIK susahnya mnt ampun",negative
EDIYONO channel,5,ini solusi terbaik yg pernah saya rasakan. semoga selalu maju rp..,2025-07-29 18:54:54,ini solusi terbaik yg pernah saya rasakan. semoga selalu maju rp..,positive
Dmr269 Dmr,5,mantap,2025-07-29 18:53:58,mantap,positive
Macan Alas,5,pinjam uang disini cepat dan gak butuh lama langsung cair,2025-07-29 18:40:45,pinjam uang disini cepat dan gak butuh lama langsung cair,positive
Agung Saufi,5,sangat membantu,2025-07-29 18:38:04,sangat membantu,positive
achmad kurniawan,1,untuk yg mau pinjem ke sini mikir mikir lagi niatnya saya nyoba pengajuan di tgl 31 jatuh tempo 28-29 pencairan di potongnya gede buat admin bunganya juga gede DCnya pinter intimidasi,2025-07-29 18:30:34,untuk yg mau pinjem ke sini mikir mikir lagi niatnya saya nyoba pengajuan di tgl 31 jatuh tempo 2829 pencairan di potongnya gede buat admin bunganya juga gede DCnya pinter intimidasi,negative
Lancar Jaya Konstruksi,1,"pada hari tanggal 29-juli-2025 di karenakan pengajuan di tolak, oleh karena itu saya unistal aplikasi rupiah cepat, tolong hapus aku saya, karena di dalam aplikasi tidak ada menu hapus akun, terimakasih",2025-07-29 18:26:21,"pada hari tanggal 29juli2025 di karenakan pengajuan di tolak, oleh karena itu saya unistal aplikasi rupiah cepat, tolong hapus aku saya, karena di dalam aplikasi tidak ada menu hapus akun, terimakasih",neutral
Susono Son,5,"pengajuan sangat cepat tanpa hambatan, terimakasih R.C 👍👍",2025-07-29 18:19:28,"pengajuan sangat cepat tanpa hambatan, terimakasih R.C",positive
Jeki Jeki,5,siap,2025-07-29 18:17:42,siap,positive
meek,5,pencairannya mudah dan cepat,2025-07-29 18:12:38,pencairannya mudah dan cepat,positive
Teguh Wiyono,5,cepAt dan mudah,2025-07-29 18:11:47,cepAt dan mudah,positive
Warsih,5,sangat membantu,2025-07-29 18:11:26,sangat membantu,positive
Nikita Anriani,5,bagus nyaman,2025-07-29 18:04:51,bagus nyaman,positive
Arifin Zainal Mustofa,1,ga bisa hapus akun tolong fitur hapus akunya di munculin woiii,2025-07-29 17:56:21,ga bisa hapus akun tolong fitur hapus akunya di munculin woiii,neutral
