userName,score,content,at,cleaned,sentiment
Agnes Suesni,1,"Limit saya udah Sedikit tidak bisa Digunakan, Payah",2025-07-28 10:26:06,"Limit saya udah Sedikit tidak bisa Digunakan, Payah",negative
Nuha88,5,cepat dan terjangkau bunganya,2025-07-28 10:10:35,cepat dan terjangkau bunganya,positive
Sriastiani Tue,4,bagus dalam meminjam uang,2025-07-28 10:07:36,bagus dalam meminjam uang,neutral
Heriyanto Hasbi,5,so far so great..mantap...pertahanakan lg ..keren,2025-07-28 10:01:38,so far so great..mantap...pertahanakan lg ..keren,positive
Andre Purnama,3,"tlong aplikasi kredivo ny di perbaiki,,mau blanja di shoope kok ngk bsa?",2025-07-28 09:59:45,"tlong aplikasi kredivo ny di perbaiki,,mau blanja di shoope kok ngk bsa?",negative
Wiwik Shafa,5,"kredivo selalu memberi yang terbaik dan suku bunga yang paling rendah diantara yang lainnya, sukses selalu kredivo",2025-07-28 09:56:19,"kredivo selalu memberi yang terbaik dan suku bunga yang paling rendah diantara yang lainnya, sukses selalu kredivo",positive
Herman Gian,5,"Biarkan bintang yg berbicara, Top banget pokoknya kredivo",2025-07-28 09:52:22,"Biarkan bintang yg berbicara, Top banget pokoknya kredivo",positive
Arif Siregar,5,Kredivo mantap,2025-07-28 09:46:47,Kredivo mantap,positive
Rachel Nixon,5,bagus,2025-07-28 09:45:26,bagus,positive
Sandi Ramdan,5,bagus sekali,2025-07-28 09:43:45,bagus sekali,positive
Rudi sewang,1,tolong kah sy jangan ditelpon.. saya nggak pinjam kok ditelp terus nangka,2025-07-28 09:42:35,tolong kah sy jangan ditelpon.. saya nggak pinjam kok ditelp terus nangka,neutral
Selviaa Atiffa putri,5,terimakasih pinjaman ku cepat di proses,2025-07-28 09:41:24,terimakasih pinjaman ku cepat di proses,positive
Esra Oan,5,terbaik,2025-07-28 09:33:47,terbaik,positive
Pipit Sopiah,1,"kecewa banget pake kredivo udah 4 tahun sekaran mau top up dana gak bisa , padahal tagihan selalu dibayarkan",2025-07-28 09:30:45,"kecewa banget pake kredivo udah 4 tahun sekaran mau top up dana gak bisa , padahal tagihan selalu dibayarkan",negative
Fitri Budiyanto,5,sangat membantu ...KLO bisa cicilanya 12X to ga 24X,2025-07-28 09:30:05,sangat membantu ...KLO bisa cicilanya 12X to ga 24X,positive
Edwin Saleh,5,sangat membantu diriku yg lagi butuh dana. terima kasih kredivo,2025-07-28 09:26:34,sangat membantu diriku yg lagi butuh dana. terima kasih kredivo,positive
Budi Azkyah,5,Kredivo sangat membantu usaha saya.terima kasih KREDIVO,2025-07-28 09:24:33,Kredivo sangat membantu usaha saya.terima kasih KREDIVO,positive
Wahyu Praptonegoro,5,goood,2025-07-28 09:18:27,goood,negative
Brekele,5,Siip👍🏼,2025-07-28 09:15:40,Siip,negative
Taufik Olii,5,"bungah rendah,",2025-07-28 09:12:04,"bungah rendah,",negative
naaufalsi,5,keren,2025-07-28 08:51:00,keren,positive
Baby Monster,5,sejauh ini masih ok dan terbaik dibanding aplikasi lain dari yang pernah gwe coba ...makasih kredivo .simpel dan gak ribet. pernah telat dan bisa dibicarakan baik² .pokoknya the best,2025-07-28 08:36:21,sejauh ini masih ok dan terbaik dibanding aplikasi lain dari yang pernah gwe coba ...makasih kredivo .simpel dan gak ribet. pernah telat dan bisa dibicarakan baik .pokoknya the best,positive
abdul shomad,5,"Terima kasih KREDIVO beserta jajarannya atas pinjaman yang diberikan, semoga KREDIVO semakin Jaya, Sukses yang selalu memperhatikan kebutuhan para nasabah, GOOD JOB KREDIVO dan T O P BANGET kredivo memang selalu terdepan,. Mantap kredivo,..OK banget pokoknya top markotop,...tengkyu Kredivo Semoga semakin jaya tuk Kredivo,..mantap, ... luar biasa kredivo sukses selalu kredivo",2025-07-28 08:33:26,"Terima kasih KREDIVO beserta jajarannya atas pinjaman yang diberikan, semoga KREDIVO semakin Jaya, Sukses yang selalu memperhatikan kebutuhan para nasabah, GOOD JOB KREDIVO dan T O P BANGET kredivo memang selalu terdepan,. Mantap kredivo,..OK banget pokoknya top markotop,...tengkyu Kredivo Semoga semakin jaya tuk Kredivo,..mantap, ... luar biasa kredivo sukses selalu kredivo",positive
YANSA BOY,5,good,2025-07-28 08:31:37,good,positive
Good Syarif,1,kenapa sih setiap saya bayar langsung lunas dan mau ambil lagi gak bisa malah di tolak.. padahal saya lunasin loh gak nunggak dan tepat waktu saya bayar coba minta tolong dibuka lagi biar saya bisa ambil lagi aneh banget sering banget kaya gini,2025-07-28 08:31:30,kenapa sih setiap saya bayar langsung lunas dan mau ambil lagi gak bisa malah di tolak.. padahal saya lunasin loh gak nunggak dan tepat waktu saya bayar coba minta tolong dibuka lagi biar saya bisa ambil lagi aneh banget sering banget kaya gini,negative
suryarahmad surya,5,limit terlalu kecil,2025-07-28 08:29:10,limit terlalu kecil,negative
Ujang Rohmat,5,"Dalam situasi apapun kredivo sangat membantu untuk memenuhi kebutuhan yang mendadak, kredivo GOOD 👍👍👍",2025-07-28 08:27:17,"Dalam situasi apapun kredivo sangat membantu untuk memenuhi kebutuhan yang mendadak, kredivo GOOD",positive
Slamet RIYADI,5,matap,2025-07-28 08:19:28,matap,positive
Su hendri,5,mantap,2025-07-28 08:15:31,mantap,positive
Robby Aditia,5,mantuuul👍👍🙏,2025-07-28 07:59:01,mantuuul,positive
indra sani,5,susah di acc,2025-07-28 07:54:11,susah di acc,negative
Riayati Riayati,5,ok,2025-07-28 07:48:07,ok,negative
Jhony Andhik,3,mhal,2025-07-28 07:44:08,mhal,positive
Diva rizki Saputra,5,"Saya senang mendownload aplikasi ini , karna semenjak ada aplikasi ini saya merasa terbantu sekali🙏",2025-07-28 07:44:00,"Saya senang mendownload aplikasi ini , karna semenjak ada aplikasi ini saya merasa terbantu sekali",positive
Andy Suryadi,5,T O P,2025-07-28 07:39:27,T O P,negative
desy indriani,5,penggunaan aplikasi mudah dan lebih hemat.,2025-07-28 07:24:37,penggunaan aplikasi mudah dan lebih hemat.,positive
Eko safrijal18,5,jossss,2025-07-28 07:16:43,jossss,positive
fadly ramadhan,1,sekarang sudah tidak bisa buat bayar di aplikasi lazada lagi ya?,2025-07-28 07:12:12,sekarang sudah tidak bisa buat bayar di aplikasi lazada lagi ya?,neutral
tengtang dunia,5,ok,2025-07-28 07:12:09,ok,negative
Budi Yust,5,Aman dan mudah,2025-07-28 07:10:30,Aman dan mudah,positive
lisdianto lisdianto,5,ok,2025-07-28 06:55:50,ok,negative
Sandi Kusdinar,1,katanya di awal sales nya ngomong ada promosi transaksi di hari ini gratis cicilan 1 bulan.....eh taunya bohong tetap aja 12 bulan..,2025-07-28 06:37:07,katanya di awal sales nya ngomong ada promosi transaksi di hari ini gratis cicilan 1 bulan.....eh taunya bohong tetap aja 12 bulan..,negative
Wina Santi,5,saya suka dengan aplikasi ini sangat membantu,2025-07-28 06:34:21,saya suka dengan aplikasi ini sangat membantu,positive
Pecidengdek Faiz,5,Kren,2025-07-28 06:33:25,Kren,positive
Ela Novita,5,"sangat mudah, proses cepat. sesuai dgn iklan benar benar sangat membantu.",2025-07-28 06:26:04,"sangat mudah, proses cepat. sesuai dgn iklan benar benar sangat membantu.",positive
Erik Ardiansyah,5,sangat membantunkredivo,2025-07-28 06:02:01,sangat membantunkredivo,positive
HunterMoon Bali,5,"mantap dan membantu dan kalau bisa, saya ingin menanmbah tenor credit hape saya mohon di ralat",2025-07-28 05:57:23,"mantap dan membantu dan kalau bisa, saya ingin menanmbah tenor credit hape saya mohon di ralat",neutral
Bayu Pangestu,5,mantap,2025-07-28 05:53:42,mantap,positive
Muhammad Rizal,5,aplikasi yang sangat bagus,2025-07-28 05:41:12,aplikasi yang sangat bagus,positive
Sujono Putra,5,sangat baik,2025-07-28 05:27:55,sangat baik,positive
seh puri,1,aktivitas mencurigakan sampai blokir akun saya tidak bisa di pakai sungguh kecewA,2025-07-28 05:12:24,aktivitas mencurigakan sampai blokir akun saya tidak bisa di pakai sungguh kecewA,negative
ayu hutapea,5,Besttt,2025-07-28 04:43:09,Besttt,positive
Rio Ajitriyanto,5,sangat membantu,2025-07-28 04:39:14,sangat membantu,positive
Fiadra E,5,mantap krefovo,2025-07-28 04:30:42,mantap krefovo,positive
Putra,5,sangat membantu,2025-07-28 04:12:11,sangat membantu,positive
rasid manggar,5,naikan Limit,2025-07-28 03:03:07,naikan Limit,negative
Vara Vingka,5,baik,2025-07-28 02:43:54,baik,positive
jering pagit,5,sangan baik,2025-07-28 02:18:58,sangan baik,positive
nurdin call,5,ok,2025-07-28 02:11:54,ok,negative
Sefanius giawa,1,aplikasi ga guna .. ada limit tapi ga bisa di pakai buat apa lu pajang limit belasan juta kalo yg dipakai cuma bisa tenor 1 bulan .. padahal gua bayar ga pernah telat ..,2025-07-28 01:56:11,aplikasi ga guna .. ada limit tapi ga bisa di pakai buat apa lu pajang limit belasan juta kalo yg dipakai cuma bisa tenor 1 bulan .. padahal gua bayar ga pernah telat ..,negative
Kangimat Bekam,5,mantap,2025-07-28 00:54:19,mantap,positive
Adimyati Adimyati,5,mantap,2025-07-28 00:41:09,mantap,positive
Bobo Boy,5,bagus,2025-07-28 00:28:07,bagus,positive
YP 378,5,limit 150k kecil,2025-07-28 00:20:44,limit 150k kecil,negative
Ardi Barau,5,👍,2025-07-28 00:04:45,,ERROR
Ridha Resyad,5,keren,2025-07-27 23:57:14,keren,positive
Dede Zakiah,5,pinjaman di kredivo cepat cair dan bunga sangat rendah trimakasih kredivo atas pinjamannya,2025-07-27 23:53:39,pinjaman di kredivo cepat cair dan bunga sangat rendah trimakasih kredivo atas pinjamannya,positive
Lutfia Empii,5,q sangat puas,2025-07-27 23:47:25,q sangat puas,positive
Aboe Aryan,5,"sangat membantu,cuma sayangnya ga bisa pake belanja online lagi harus pake va cimb..ga ngerti",2025-07-27 23:33:20,"sangat membantu,cuma sayangnya ga bisa pake belanja online lagi harus pake va cimb..ga ngerti",negative
David Abdul Fatah,5,daftar nya cepet dan simple bunga juga rendah,2025-07-27 23:16:18,daftar nya cepet dan simple bunga juga rendah,positive
Lutfi,5,bagus n mudah di pakai,2025-07-27 23:08:09,bagus n mudah di pakai,positive
Saddam Bch,5,amanah. bunga cukup ringan. alhamdulillah membantu kebutuhan.,2025-07-27 22:55:33,amanah. bunga cukup ringan. alhamdulillah membantu kebutuhan.,positive
Hayati Lubis,5,sangat membantu dan banyak voucher diskon,2025-07-27 22:38:38,sangat membantu dan banyak voucher diskon,positive
Kru Pendingin,5,bagus,2025-07-27 22:37:57,bagus,positive
aldian sofyan,5,ok,2025-07-27 22:36:50,ok,negative
Jumadi Psp,5,baik,2025-07-27 22:32:48,baik,positive
M.gilas Marcellino,5,nyaman dan sangat membantu,2025-07-27 22:30:14,nyaman dan sangat membantu,positive
Eddy Gunawan,5,Okay,2025-07-27 22:27:53,Okay,positive
Hisyam Ustman,5,Semoga lebih baik,2025-07-27 22:23:04,Semoga lebih baik,positive
Syafei Fei,5,sangat puas,2025-07-27 22:13:52,sangat puas,positive
Rismawati Ilham,5,keren,2025-07-27 22:11:24,keren,positive
Dhafin Abrar,1,cuma telat 1-2 hari saja akun diban permanen aneh,2025-07-27 21:50:02,cuma telat 12 hari saja akun diban permanen aneh,negative
Muhammad Tauhid al Banjari,5,Semoga bunga kredit nya bisa selalu lebih kecil dari platform pinjaman lainnya.. agar menambah kepercayaan cust/nasabah akan pinjaman yg terbaik..,2025-07-27 21:43:06,Semoga bunga kredit nya bisa selalu lebih kecil dari platform pinjaman lainnya.. agar menambah kepercayaan custnasabah akan pinjaman yg terbaik..,positive
Muhammad Busro,5,serasa punya ATM tidak ribet asal bayarnya tepat waktu,2025-07-27 21:11:20,serasa punya ATM tidak ribet asal bayarnya tepat waktu,positive
Muhammad Ridwan,5,sangat bagus bagus,2025-07-27 21:07:48,sangat bagus bagus,positive
Sabas Tian,5,mantap,2025-07-27 21:02:36,mantap,positive
Genu D,5,sangat membantu ekonomi keluarga,2025-07-27 21:01:50,sangat membantu ekonomi keluarga,positive
rizkyy,1,"di pake transaksi gak bisa , mau di tutup permanen juga ribet",2025-07-27 21:00:22,"di pake transaksi gak bisa , mau di tutup permanen juga ribet",negative
fikha inayaishma,5,sangat membantu 😊,2025-07-27 20:57:59,sangat membantu,positive
Haidir Dalimunthe,1,"pinjaman sudah lunas, tiba2 di blokir permanen, parah aplikasi ini",2025-07-27 20:46:29,"pinjaman sudah lunas, tiba2 di blokir permanen, parah aplikasi ini",negative
Dede Kusyadi,5,untuk aplikasi ini lumayan sangat membantu benget semoga slalu setia memakai ini,2025-07-27 20:38:34,untuk aplikasi ini lumayan sangat membantu benget semoga slalu setia memakai ini,positive
Hendri Joker,1,selalu menolak dalam pengajuan,2025-07-27 20:24:20,selalu menolak dalam pengajuan,negative
Ma Dan,1,"banyak ruginya pake aplikasi ini. bunga paling tinggi, rentenirnya tukang rusuh. mending pake aplikasi lain",2025-07-27 20:18:54,"banyak ruginya pake aplikasi ini. bunga paling tinggi, rentenirnya tukang rusuh. mending pake aplikasi lain",negative
Yus Riadi,5,"Alhamdulillah dengan aplikasi kredivo ini saya mampu membeli apapun yang saya inginkan, terima kasih kredivo",2025-07-27 20:18:10,"Alhamdulillah dengan aplikasi kredivo ini saya mampu membeli apapun yang saya inginkan, terima kasih kredivo",positive
Agung Setyawibawa,5,sip jossssss,2025-07-27 20:14:13,sip jossssss,negative
Deva Sumarni,5,sangat membantu utk keperluan sekolah anak,2025-07-27 20:10:06,sangat membantu utk keperluan sekolah anak,positive
Zhafran news,1,saya mau menayakan atad kendala akun Kredivo saya yang tidak merasa meminjam kenapa ada dana masuk dari kredivo pada tanggal 26/07/2025,2025-07-27 20:08:04,saya mau menayakan atad kendala akun Kredivo saya yang tidak merasa meminjam kenapa ada dana masuk dari kredivo pada tanggal 26072025,neutral
Aldi gandon,5,josss,2025-07-27 19:47:23,josss,positive
Wasmo Wasmo,5,Aplikasi pinjaman termurah dan terbaik,2025-07-27 19:43:20,Aplikasi pinjaman termurah dan terbaik,positive
Arif Hirmawan,5,dari sekian aplikasi pinjaman hanya kredivo yang terbaik,2025-07-27 19:37:51,dari sekian aplikasi pinjaman hanya kredivo yang terbaik,positive
Nur Adipta,5,palayanan sangat memuaskan dan tidak bertele2,2025-07-27 19:25:49,palayanan sangat memuaskan dan tidak bertele2,positive
Hendrik Santoso,1,"daftar selalu di tolak, apk gk ada modal",2025-07-27 19:22:54,"daftar selalu di tolak, apk gk ada modal",negative
Titik Puji,5,"terimakasih kredivo , sy sudah berkali kali pinjam di kredivo , mudah cepat prosesnya",2025-07-27 19:16:02,"terimakasih kredivo , sy sudah berkali kali pinjam di kredivo , mudah cepat prosesnya",positive
Avif Riyanda,1,kurang bijak dan kurang sopan penagihan,2025-07-27 19:11:38,kurang bijak dan kurang sopan penagihan,negative
Revan Aditia,5,Assalamualaikum..akun kredivo atas nama META SUHADA tidak pernah telat bayar..dan selalu bayar tepat waktu.. tambahin lah limitnya... kredivo sangat membantu bisa beli pulsa.. token listrik tapi limit nya kalau bisa di tambah,2025-07-27 19:11:37,Assalamualaikum..akun kredivo atas nama META SUHADA tidak pernah telat bayar..dan selalu bayar tepat waktu.. tambahin lah limitnya... kredivo sangat membantu bisa beli pulsa.. token listrik tapi limit nya kalau bisa di tambah,positive
Iskandar Ahmad Saleh,5,Sangat Bermanfaat 🙏🙏,2025-07-27 19:09:22,Sangat Bermanfaat,positive
Lusi Ana,5,memuaskan,2025-07-27 19:04:19,memuaskan,positive
dena maryana,5,cepat disaat kepepet,2025-07-27 19:01:25,cepat disaat kepepet,neutral
Hery Hermawan,5,ok,2025-07-27 18:54:20,ok,negative
Yunita Sari,5,semoga limity naek tidak mandek,2025-07-27 18:49:17,semoga limity naek tidak mandek,negative
MOHEDE TV,5,mantap bagus ada diskon pulsa,2025-07-27 18:47:57,mantap bagus ada diskon pulsa,positive
Dewiharningsih 25,5,bunga rendah,2025-07-27 18:47:24,bunga rendah,negative
Syaip Malha (Aip),5,"mudah, cepat, tampa ribet, dan amanah",2025-07-27 18:44:15,"mudah, cepat, tampa ribet, dan amanah",positive
Septo Arista,5,sangat baik,2025-07-27 18:42:36,sangat baik,positive
Ferdi Naufal Arfa,5,oke,2025-07-27 18:37:37,oke,positive
Lilis Alexa,1,"aplikasi blank putih ketika sudah menginjak 2 kali angsuran terakhir dan tidak bisa d buka sama sekali,,mo bayar pun susah karna tidak tau,,SDH denda Beberapa hari baru ada pemberitahuan dr email",2025-07-27 18:35:58,"aplikasi blank putih ketika sudah menginjak 2 kali angsuran terakhir dan tidak bisa d buka sama sekali,,mo bayar pun susah karna tidak tau,,SDH denda Beberapa hari baru ada pemberitahuan dr email",negative
Raffi Ramadhan,5,sangat baikk trimakasih,2025-07-27 18:25:18,sangat baikk trimakasih,positive
Lina Meuraxa,1,saya atas nama Herlina Meuraxa batal meminjam di Kredivo berhubung limit yg saya ajukan tidak sesuai dengan yg di harapkan. dan mohon maaf sebelumnya jgn menyalah gunakan data yg sudah saya konfirmasi pada pihak kreditvo,2025-07-27 18:24:21,saya atas nama Herlina Meuraxa batal meminjam di Kredivo berhubung limit yg saya ajukan tidak sesuai dengan yg di harapkan. dan mohon maaf sebelumnya jgn menyalah gunakan data yg sudah saya konfirmasi pada pihak kreditvo,neutral
Ilham Hakim,5,ok,2025-07-27 18:21:21,ok,negative
Limarni Iim,5,"sampai saat ini sy masih setia menggunakan Kredivo, terima kasih berkat Kredivo sy punya laptop",2025-07-27 18:20:58,"sampai saat ini sy masih setia menggunakan Kredivo, terima kasih berkat Kredivo sy punya laptop",positive
saepudin Doang,4,apk nya saya hapus karena saya ga pernah pinjam di apk ini tolong data saya hapus karena saya ga pinjam di apk ini kalo data saya di salah gunakan akan saya laporkan saya minta hapus data saya solnya saya gabakaln minta pengajuan Lagi,2025-07-27 18:18:51,apk nya saya hapus karena saya ga pernah pinjam di apk ini tolong data saya hapus karena saya ga pinjam di apk ini kalo data saya di salah gunakan akan saya laporkan saya minta hapus data saya solnya saya gabakaln minta pengajuan Lagi,negative
Hiras Silaban,5,good,2025-07-27 18:17:51,good,positive
Muhidin,5,ok,2025-07-27 18:16:52,ok,negative
Minda Doank,5,app good kredivo,2025-07-27 18:12:24,app good kredivo,positive
Tikka Yokeb,5,transaksi cepat,2025-07-27 18:11:53,transaksi cepat,positive
Ikbal Aziz saputra,5,bagus,2025-07-27 18:07:47,bagus,positive
Rahmatullah20 Bintang,5,"bagus,cepet mudah di akses",2025-07-27 17:55:55,"bagus,cepet mudah di akses",positive
Ervina koli,1,"kecewa Skali dengan kredivo , saya selalu bayar tepat waktu tidak pernah terlambat tapi skor kredit turun jadi c. aplikasi menipu",2025-07-27 17:46:36,"kecewa Skali dengan kredivo , saya selalu bayar tepat waktu tidak pernah terlambat tapi skor kredit turun jadi c. aplikasi menipu",negative
Abdul Azis,5,"aplikasi bagus,mudah ,murah dn sangat terjangkau",2025-07-27 17:42:13,"aplikasi bagus,mudah ,murah dn sangat terjangkau",positive
Andrik eko cahyono Cahyono,5,mantap,2025-07-27 17:41:56,mantap,positive
kumis cepu,5,mantappl,2025-07-27 17:41:47,mantappl,positive
handara wijaya,5,Alhamdulillah diberi kemudahan,2025-07-27 17:17:09,Alhamdulillah diberi kemudahan,positive
Afran 12,5,mantap,2025-07-27 17:13:31,mantap,positive
Feby Liskalita,5,luar biasa sangat membantu,2025-07-27 17:12:23,luar biasa sangat membantu,positive
Ekobudi Hermawan,5,sangat membantu dan bunga rendah,2025-07-27 17:10:50,sangat membantu dan bunga rendah,positive
Ade Irfan,5,s3moga makin sukses dan maju utk kredivo dan team,2025-07-27 17:10:12,s3moga makin sukses dan maju utk kredivo dan team,positive
Yulsar Buyung,5,"sejauh ini sangat puas,transaksi diaplikasi lancar",2025-07-27 16:58:48,"sejauh ini sangat puas,transaksi diaplikasi lancar",positive
Rohim Nima,5,okepunya,2025-07-27 16:54:07,okepunya,negative
Another one,5,wow,2025-07-27 16:28:00,wow,positive
Duri,5,Selama 4 tahun pemakaian Kredivo sangat puas. Rutin saya gunakan utk pembelian token listrik dan pulsa. Proses cepat tidak pernah gagal. Terima kasih Kredivo🙏,2025-07-27 16:24:12,Selama 4 tahun pemakaian Kredivo sangat puas. Rutin saya gunakan utk pembelian token listrik dan pulsa. Proses cepat tidak pernah gagal. Terima kasih Kredivo,positive
Raisya Wawoh,5,makasih banyak kredivo,2025-07-27 16:23:03,makasih banyak kredivo,positive
Pernando Saragih,5,Aplikasi keren. Puas.,2025-07-27 16:18:07,Aplikasi keren. Puas.,positive
Gerri Baldi Ramadhan,5,nice,2025-07-27 16:11:42,nice,positive
Imam Bonari,5,aplikasi kredivo mantab,2025-07-27 15:59:51,aplikasi kredivo mantab,positive
Teguh Iman Santoso,2,kenapa setelah membayar lunas penuh cicilan malah akun kena tutup permanen karena alasan keamanan ? saya tidak pernah telat bayar dan tidak pernah telat jatuh tempo dan selalu menggunakan pembayaran yang sah dan legal min,2025-07-27 15:58:27,kenapa setelah membayar lunas penuh cicilan malah akun kena tutup permanen karena alasan keamanan ? saya tidak pernah telat bayar dan tidak pernah telat jatuh tempo dan selalu menggunakan pembayaran yang sah dan legal min,positive
Yohanes Setadewa,5,mantap nih kredivo,2025-07-27 15:56:47,mantap nih kredivo,positive
Arga Keanu,5,mudah²an bs digunakan disaat butuh,2025-07-27 15:50:10,mudahan bs digunakan disaat butuh,neutral
hany aza,5,pinjaman cepat cair tetapi sayang SCOR kredit nya lama naiknya,2025-07-27 15:45:59,pinjaman cepat cair tetapi sayang SCOR kredit nya lama naiknya,negative
Lukman Joy sardi,4,sekarang sudah mulai bagus,2025-07-27 15:38:07,sekarang sudah mulai bagus,positive
anggara Putra,5,krennnnnn....mantapppp,2025-07-27 15:32:55,krennnnnn....mantapppp,positive
Sri Hartono,5,aplikasi sangat membatu🌟✨️,2025-07-27 15:15:14,aplikasi sangat membatu,negative
Nursiaty,5,bagus,2025-07-27 15:10:55,bagus,positive
Teguh Slamet,5,sangat membantu,2025-07-27 14:42:13,sangat membantu,positive
Andrias Dwi Christiawan,5,mantap bossss ku.....,2025-07-27 14:39:08,mantap bossss ku.....,positive
Star_99 Store,1,"udah pelunasan dan tidak ada tunggakan tiba tiba di blokir permanen dengan alasan keamanan akun, salah saya apa???",2025-07-27 14:33:07,"udah pelunasan dan tidak ada tunggakan tiba tiba di blokir permanen dengan alasan keamanan akun, salah saya apa???",negative
Saiman Bin usman,1,buruk,2025-07-27 14:23:41,buruk,negative
Rio Visko,1,tiba tiba score C lawak lawak kredivo,2025-07-27 14:22:54,tiba tiba score C lawak lawak kredivo,neutral
Nur Hayati,5,semoga lebih baik,2025-07-27 14:21:32,semoga lebih baik,positive
novi nurhusnaini,5,"Ok banget sangat mudah pendaftaranya gak ribet ,dan muda difahami !",2025-07-27 14:14:32,"Ok banget sangat mudah pendaftaranya gak ribet ,dan muda difahami !",positive
Rapi Jaya,5,sangat membantu,2025-07-27 14:14:10,sangat membantu,positive
Ahmad Rafieq,5,proses cepat dan bunga rendah dbast buat kredivo,2025-07-27 14:13:33,proses cepat dan bunga rendah dbast buat kredivo,positive
Ari Budi Setyawan,5,"proses cepat, bunga rendah, terbaik memang 👍👍👍",2025-07-27 13:59:15,"proses cepat, bunga rendah, terbaik memang",positive
Zacky Zain,5,sangat membantu,2025-07-27 13:55:12,sangat membantu,positive
Odi cain93,5,sangat membantu,2025-07-27 13:53:07,sangat membantu,positive
Ani Cancer,5,cukup membantu,2025-07-27 13:46:42,cukup membantu,positive
Asep Rhan,5,baguss,2025-07-27 13:46:25,baguss,positive
haris Munandar,5,bunga nya ringan tanpa dp,2025-07-27 13:28:31,bunga nya ringan tanpa dp,positive
Beut Hima14,5,goood,2025-07-27 13:18:24,goood,negative
Mr Jays,5,sangat membantu sekali..terima kasih,2025-07-27 13:18:13,sangat membantu sekali..terima kasih,positive
Labib Dwi putra,5,"sangat membatu,terima kasih kridivo.semoga sisa limitnya bisa digunakan kembali secepatnya.",2025-07-27 13:15:10,"sangat membatu,terima kasih kridivo.semoga sisa limitnya bisa digunakan kembali secepatnya.",positive
Siti Khodijah,5,bagus,2025-07-27 13:10:33,bagus,positive
Ismail Ipa,5,proses cepat dan mudah,2025-07-27 12:57:24,proses cepat dan mudah,positive
Nana Suharna,5,sangat mudah,2025-07-27 12:43:52,sangat mudah,positive
Erlin Erlina,5,mudah dan cepat,2025-07-27 12:42:19,mudah dan cepat,positive
Lilis Dude,5,sangat membantu semoga limit ku di tambah,2025-07-27 12:41:29,sangat membantu semoga limit ku di tambah,positive
Putradestroyers 96,5,"kecewa saya, limit udah 15 juta, pembayaran tidak pernah telat, tiba2 setelah saya lunaskan tagihan, akun malah di blokir permanen, Dengan alasan keamanan akun.",2025-07-27 12:38:31,"kecewa saya, limit udah 15 juta, pembayaran tidak pernah telat, tiba2 setelah saya lunaskan tagihan, akun malah di blokir permanen, Dengan alasan keamanan akun.",negative
Wildan Nur Muhammad,1,"melakukan penyebaran data pribadi, padahal tagihan tidak pernah nunggak dan selalu bayar tepat waktu👎",2025-07-27 12:38:02,"melakukan penyebaran data pribadi, padahal tagihan tidak pernah nunggak dan selalu bayar tepat waktu",negative
rudi saipudin,5,ok,2025-07-27 12:35:02,ok,negative
Ade Septiani,5,mantap,2025-07-27 12:28:57,mantap,positive
Dang Brata,1,jelek,2025-07-27 12:26:34,jelek,negative
Fa Zrh,5,terbaikkk,2025-07-27 12:21:02,terbaikkk,positive
Yuliana Ong,1,"pembayaran saya bagus, kenapa diblokir",2025-07-27 12:11:34,"pembayaran saya bagus, kenapa diblokir",positive
Iwan Setiawan,5,terima kasih telah membantu saya,2025-07-27 12:07:31,terima kasih telah membantu saya,positive
Khanif Yuda,1,"parah aplikasi ampas, limit ada tapi tak bisa dipakai",2025-07-27 12:07:26,"parah aplikasi ampas, limit ada tapi tak bisa dipakai",negative
Sawi Sawiyem,5,"selamat siang kredivo. maaf saya mau tanya, saya mau ganti hp ,tetapi di hp yg baru kenapa kredivo tidak bisa di akses.soalnya hp yg lama. tiba2 suka off sendiri",2025-07-27 11:47:25,"selamat siang kredivo. maaf saya mau tanya, saya mau ganti hp ,tetapi di hp yg baru kenapa kredivo tidak bisa di akses.soalnya hp yg lama. tiba2 suka off sendiri",neutral
Tata Yuniaraa,5,keren,2025-07-27 11:46:24,keren,positive
Boy Arifin,5,sangat baik,2025-07-27 11:40:29,sangat baik,positive
Vera Nova,5,Kredivo sangat membantu saya memberi pinjaman... setelah saya melunasi pinjaman secara konsisten,2025-07-27 11:39:35,Kredivo sangat membantu saya memberi pinjaman... setelah saya melunasi pinjaman secara konsisten,positive
Vivie Hermano,5,"Terima ksh bnyk buat kredivo atas kepercayaannya, hingga sy bs transaksi dgn mudah, tp sayangnya dah 2 hr ga bs buat transaksi, muter2 mulu😇",2025-07-27 11:23:23,"Terima ksh bnyk buat kredivo atas kepercayaannya, hingga sy bs transaksi dgn mudah, tp sayangnya dah 2 hr ga bs buat transaksi, muter2 mulu",negative
Fitri Ariyani,5,"sebelumnya saya kemarin menggunakan kredivo tapi uang yg di ajukan saya gak pakai atau tidak jadi di pakai atau di tarik, mohon utk data saya di hapus saja jgn di sebarkan trims",2025-07-27 11:20:32,"sebelumnya saya kemarin menggunakan kredivo tapi uang yg di ajukan saya gak pakai atau tidak jadi di pakai atau di tarik, mohon utk data saya di hapus saja jgn di sebarkan trims",neutral
Zakaria Assegaf,5,Sangat Membantu,2025-07-27 11:18:17,Sangat Membantu,positive
