userName,score,content,at,cleaned,sentiment
Wildan Firdaus,5,persyaratan dan pendaftaran mudah semoga di acc,2025-07-25 14:10:45,persyaratan dan pendaftaran mudah semoga di acc,neutral
Joko S,3,bintang 3 dulu kalau berhasil tak kasih 5,2025-07-25 14:08:34,bintang 3 dulu kalau berhasil tak kasih 5,neutral
Cecep Suparna,5,baik,2025-07-25 14:00:25,baik,positive
Ghibran Zaid,4,bagus,2025-07-25 13:48:58,bagus,positive
Sadikin Esa,1,mohon hapus data atas nama SRI WAHYUNI karna saya tidak lolos pengajuan,2025-07-25 13:42:18,mohon hapus data atas nama SRI WAHYUNI karna saya tidak lolos pengajuan,neutral
Yustri Seyana,4,coba dulu,2025-07-25 13:42:12,coba dulu,neutral
Rudy Hartono,3,bintang tiga dulu sementara,2025-07-25 13:33:52,bintang tiga dulu sementara,neutral
Agus Setiawan,5,mudah dan cepat,2025-07-25 13:13:34,mudah dan cepat,positive
Ditfal Pratama,5,cepat di acc nya,2025-07-25 13:07:19,cepat di acc nya,positive
Irfan,3,saya kasih 3 dulu soalnya belom di acc,2025-07-25 13:07:12,saya kasih 3 dulu soalnya belom di acc,neutral
MAMIEK VALENTINA,5,"pinjaman online yang terbaik, gak ribet kayak pokoknya is the best",2025-07-25 13:01:48,"pinjaman online yang terbaik, gak ribet kayak pokoknya is the best",positive
Aris Budi,5,cepat dan mudah,2025-07-25 12:54:04,cepat dan mudah,positive
Ai Rika,4,di kasih bintang 4 dulu entar kalo di ACC aku kasih bintang 5,2025-07-25 12:46:36,di kasih bintang 4 dulu entar kalo di ACC aku kasih bintang 5,neutral
Sulthonul Brilyan Ali,1,"spam telepon, sangat mengganggu sekali",2025-07-25 12:43:42,"spam telepon, sangat mengganggu sekali",negative
Budiman Imam,5,"Mantap, keren banget",2025-07-25 12:41:11,"Mantap, keren banget",positive
Aziz foos,1,gag jelas,2025-07-25 12:34:06,gag jelas,negative
Almaliqi Setiawan,4,semoga membantu buat pedidikan anak2,2025-07-25 12:25:51,semoga membantu buat pedidikan anak2,positive
hi ugiii,5,mantap,2025-07-25 12:21:47,mantap,positive
Amir Hamzah,3,coba dulu klo cepat saya tambahin bintang nya,2025-07-25 12:14:12,coba dulu klo cepat saya tambahin bintang nya,neutral
Moh Noh45,5,sangat keren dari pitur indodana pinjam,2025-07-25 11:30:09,sangat keren dari pitur indodana pinjam,positive
Yani Ruyani,5,puas,2025-07-25 11:25:00,puas,positive
Azmi Chairil,4,semoga acc dulu,2025-07-25 11:01:47,semoga acc dulu,neutral
budi donaldblambangan,4,bagus,2025-07-25 10:58:57,bagus,positive
Ud Balokjaya,5,bagus sekali,2025-07-25 10:58:07,bagus sekali,positive
Wahyu Saputra,5,semoga bisa di bantu pinjaman saya,2025-07-25 10:51:33,semoga bisa di bantu pinjaman saya,neutral
Fido GavaryBaldi,5,mantap,2025-07-25 10:45:47,mantap,positive
ari Hariyadi,5,sangat mudah,2025-07-25 10:38:38,sangat mudah,positive
Faris alfahrezi,4,bintang 4 dulu nanti kalau ACC tambah bintang lagi,2025-07-25 10:35:38,bintang 4 dulu nanti kalau ACC tambah bintang lagi,neutral
Yasa Mahesa,5,mantap,2025-07-25 10:32:19,mantap,positive
Yayat sr,1,"25 agustus 2025 blokir akun, klo ada penyalah gunaan data oleh orng yg gk bertanggung jawab sya tidak tahu menau krna sudah tidak lagi gunakan aplikasi ini",2025-07-25 10:27:06,"25 agustus 2025 blokir akun, klo ada penyalah gunaan data oleh orng yg gk bertanggung jawab sya tidak tahu menau krna sudah tidak lagi gunakan aplikasi ini",negative
Muhamad Faizal,5,cicilan panjang dan bunga ringan,2025-07-25 10:18:58,cicilan panjang dan bunga ringan,positive
Eka Ramdhani,2,ditolak terus,2025-07-25 10:14:51,ditolak terus,negative
Jae Lani,5,sangat bisa di andalkan sukses trus indodana,2025-07-25 09:51:07,sangat bisa di andalkan sukses trus indodana,positive
Siska Ambarwati,5,mencoba semoga berhasil,2025-07-25 09:49:39,mencoba semoga berhasil,positive
Rico Sugama,1,"tolong hapus data data saya ya, sudah beberapa kali saya mengajukan pinjaman selalu di tolak,dan apabila data data saya di app indodana ini di salah gunakan saya tidak akan segan segan melapor ke pihak yang berwajib.",2025-07-25 09:40:49,"tolong hapus data data saya ya, sudah beberapa kali saya mengajukan pinjaman selalu di tolak,dan apabila data data saya di app indodana ini di salah gunakan saya tidak akan segan segan melapor ke pihak yang berwajib.",negative
Alifsaid Alif,4,keren,2025-07-25 09:35:07,keren,positive
Devan Ttd,1,"gajelas apk nya selalu stuck di verifikasi photo gimana sih min, saya tidak jadi pinjam hapus data"" saya",2025-07-25 09:32:39,"gajelas apk nya selalu stuck di verifikasi photo gimana sih min, saya tidak jadi pinjam hapus data saya",negative
Iwan Iwan,1,daftarnya tidak susah,2025-07-25 09:29:34,daftarnya tidak susah,positive
Saniya 83,4,good,2025-07-25 09:27:28,good,positive
Mihrob Saputra1290,5,sangat membantu,2025-07-25 09:14:55,sangat membantu,positive
Susiani Ani,3,mantab walaupun ga pernah cair pinjaman saya,2025-07-25 09:05:18,mantab walaupun ga pernah cair pinjaman saya,positive
Maryana anna,1,blm tau bagus tidak nya kasih bintang 1 dulu karna blm d ACC,2025-07-25 08:53:40,blm tau bagus tidak nya kasih bintang 1 dulu karna blm d ACC,negative
Kayie Ramdhany,5,semoga dapat di acc untuk tambahan modal,2025-07-25 08:51:46,semoga dapat di acc untuk tambahan modal,neutral
Christian Safutra,4,amanah,2025-07-25 08:44:46,amanah,positive
Mae Syah,1,jumat tgl 25juli pengajuan tidak d acc alias di tolak,2025-07-25 08:29:46,jumat tgl 25juli pengajuan tidak d acc alias di tolak,neutral
Niluh Suniarti,5,amat sangat membantu tnpa ribet🙏,2025-07-25 08:28:31,amat sangat membantu tnpa ribet,positive
Mutazam Mutazam,5,sangat membantu,2025-07-25 08:26:48,sangat membantu,positive
Imustoprak official,5,sangat puas dan membantu,2025-07-25 08:06:22,sangat puas dan membantu,positive
Stevy Takumansang,2,"limit saya di nonaktif kan, sangat kecewa dengan ini, padahal mau saya naik kan limit lewat belanja, karena dari orang indodana bilang di belanja kan dulu karena limit masih sedikit",2025-07-25 07:35:09,"limit saya di nonaktif kan, sangat kecewa dengan ini, padahal mau saya naik kan limit lewat belanja, karena dari orang indodana bilang di belanja kan dulu karena limit masih sedikit",negative
Fahmi Nasution,5,sangat membantu cm KLO bisa bunga di kurangi,2025-07-25 07:29:40,sangat membantu cm KLO bisa bunga di kurangi,positive
Nur Sidik,5,sngat baik fiturnya,2025-07-25 07:26:04,sngat baik fiturnya,positive
Yulia Dwi,5,ok,2025-07-25 07:23:14,ok,negative
Ahmad Taufiq,5,baru download cobaa dulu kalau bagus gk,2025-07-25 07:20:59,baru download cobaa dulu kalau bagus gk,negative
Edi Haryanto,5,Cepat dan Mudah,2025-07-25 07:16:50,Cepat dan Mudah,positive
Misbah Ululum,5,mantap,2025-07-25 07:00:34,mantap,positive
TMBang Ical,4,kasi 4 dulu karna proses pengajuan belum tau hasil nya di setujui apa tidak,2025-07-25 06:44:18,kasi 4 dulu karna proses pengajuan belum tau hasil nya di setujui apa tidak,neutral
Reza Andi,3,belum mencoba siapa tau berhasil tapi kalo gagal jangan sampai data pribadi di salah gunakan bisa saya tuntut apk ini,2025-07-25 06:33:52,belum mencoba siapa tau berhasil tapi kalo gagal jangan sampai data pribadi di salah gunakan bisa saya tuntut apk ini,negative
Koswara Koswara,4,semoga d ACC,2025-07-25 06:02:45,semoga d ACC,neutral
Dian Rias,5,semoga di acc,2025-07-25 06:02:38,semoga di acc,neutral
Ramon,5,semoga amanah,2025-07-25 04:48:02,semoga amanah,positive
Martin Manalu,5,🙏👍👍👍👍,2025-07-25 03:53:18,,ERROR
kelompok 1,5,mantap,2025-07-25 02:57:26,mantap,positive
Zul Fakri,4,dicoba klw cair kasih 5,2025-07-25 02:51:07,dicoba klw cair kasih 5,neutral
Irfan Iskandar,5,ok,2025-07-25 02:36:51,ok,negative
Nur Antoro,4,"kasih bintang 4 dlu, law berhasil baru saya full kan",2025-07-25 02:06:41,"kasih bintang 4 dlu, law berhasil baru saya full kan",neutral
Cek jar,3,"moga bisa bermanfaat,untuk semua orang",2025-07-25 01:48:06,"moga bisa bermanfaat,untuk semua orang",positive
Aw Salon,5,terima kasih indodana,2025-07-25 01:48:01,terima kasih indodana,positive
Anugrah Anugrah,5,sangat Bagus Dan Cepat Cairnya,2025-07-25 01:07:03,sangat Bagus Dan Cepat Cairnya,positive
Oskar Deghe01,5,baru pertama smogah di trimah,2025-07-25 00:54:59,baru pertama smogah di trimah,neutral
Rabbani chairul Yassin,5,belum di coba apakah bisa atau tidak,2025-07-25 00:54:34,belum di coba apakah bisa atau tidak,negative
Takwin Ewin,2,sngat membantu,2025-07-25 00:53:36,sngat membantu,positive
Muhamad ilham,5,cepat dan mudah,2025-07-25 00:39:23,cepat dan mudah,positive
Dikha wijaya,5,simpel,2025-07-25 00:39:10,simpel,positive
Oktafiar Galuh,5,sangat mudah dan terpercaya,2025-07-25 00:10:27,sangat mudah dan terpercaya,positive
Gilang,5,semoga di acc,2025-07-25 00:06:01,semoga di acc,neutral
Kasrorahman Revanda,5,mantap,2025-07-25 00:04:31,mantap,positive
Ropik Hidayat,5,trimakasih karena sudah memberikan kemudahan,2025-07-25 00:02:57,trimakasih karena sudah memberikan kemudahan,positive
Toni Kurniawan,5,baru pengajuan semoga diacc dan limit keluar,2025-07-24 23:45:42,baru pengajuan semoga diacc dan limit keluar,neutral
Oyek Gondrong,5,mudah dan amanah,2025-07-24 23:45:39,mudah dan amanah,positive
Fikriansah 07,5,cepat,2025-07-24 23:34:16,cepat,positive
Muhammad Alhamdulillah,2,semoga sukses,2025-07-24 23:32:02,semoga sukses,positive
Rasan wahrom Wahrom,5,mantap,2025-07-24 23:27:53,mantap,positive
Abid Abdillah,5,respon cepat,2025-07-24 23:25:03,respon cepat,positive
Alfim Manopo,4,sagat Rama,2025-07-24 23:18:12,sagat Rama,positive
Gue Gonee,5,bismillah,2025-07-24 23:17:55,bismillah,positive
Rahmat Kurniawan,5,ok,2025-07-24 23:13:27,ok,negative
Sutris Sutris,3,lumayan baik,2025-07-24 22:58:36,lumayan baik,positive
Allan Sukrisna,1,keren,2025-07-24 22:53:37,keren,positive
Jack Sparraww,3,kalau di acc. langsung 5bintang,2025-07-24 22:49:06,kalau di acc. langsung 5bintang,neutral
M. Rafli. Maulana,5,josss,2025-07-24 22:48:52,josss,positive
Alma Mahira,5,baru coba,2025-07-24 22:37:08,baru coba,positive
Helmi Obraxs,4,bintang 4 dulu kalo berhasil baru tambah lagi.,2025-07-24 22:33:25,bintang 4 dulu kalo berhasil baru tambah lagi.,negative
Bima deparis,4,se jauh ini sangat mudah.tapi belum ad persetujuan nanti kalo ad tambah lagi bintang ya,2025-07-24 22:08:54,se jauh ini sangat mudah.tapi belum ad persetujuan nanti kalo ad tambah lagi bintang ya,negative
Boby Siantar,5,cepat gampang dan mudah mantaplah,2025-07-24 21:50:25,cepat gampang dan mudah mantaplah,positive
Kiki Aryanto,3,3 dulu,2025-07-24 21:46:12,3 dulu,neutral
YUSUP SAPUTRA,5,keren bagus,2025-07-24 21:35:17,keren bagus,positive
Uzumaki Amin,4,Luar biasaaaa,2025-07-24 21:29:13,Luar biasaaaa,positive
fiorenza aprilya salsabilla,5,"app mantap,, tapi saya blm d acc tapi gak apa lah.. mungkin blom memenuhi kreteria,, atau blom percaya aja😁👍👍 maju n sukses trus buat indodana",2025-07-24 21:27:18,"app mantap,, tapi saya blm d acc tapi gak apa lah.. mungkin blom memenuhi kreteria,, atau blom percaya aja maju n sukses trus buat indodana",positive
Wahyu Din,5,semoga mudah dan memudahkan,2025-07-24 21:00:30,semoga mudah dan memudahkan,positive
Muhammad Dendi Irawan,5,smoga di acc,2025-07-24 20:54:40,smoga di acc,neutral
Surya Sur,5,okee,2025-07-24 20:48:09,okee,positive
